,parameter,newspaper,title,date,search_,type_newspaper
2420,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=149387, Coronavirus llegará a México; listo protocolo: Salud, 2020-01-28T14:30:27,                          capitalcoahuila.com.mx-?p=149387, wordpress
2421,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=149385, Estudiantes peruanos seguirán en universidad de Wuhan, 2020-01-28T14:30:24,                          capitalcoahuila.com.mx-?p=149385, wordpress
2422,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=149332, Cobre amplía pérdidas ante aumento de cifra de muertos por virus en China, 2020-01-28T13:09:19,                          capitalcoahuila.com.mx-?p=149332, wordpress
2423,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=149301, China acuerda que OMS envíe expertos internacionales para estudiar virus: comunicado, 2020-01-28T12:24:17,                          capitalcoahuila.com.mx-?p=149301, wordpress
2424,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=149231, Bolsa Mexicana abre con ganancia de 0.16 por ciento, 2020-01-28T10:00:21,                          capitalcoahuila.com.mx-?p=149231, wordpress
2425,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=149146, PETRÓLEO-Barril rompe racha de cinco sesiones de caídas y sube ante posibles medidas de la OPEP, 2020-01-28T08:24:14,                          capitalcoahuila.com.mx-?p=149146, wordpress
2426,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=149130, Xi Jinping pide no dejar esconder “demonio” del coronavirus, 2020-01-28T08:00:24,                          capitalcoahuila.com.mx-?p=149130, wordpress
2427,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=149122, Barclays ve caída 2 dólares en precios petróleo como consecuencia del coronavirus, 2020-01-28T07:39:13,                          capitalcoahuila.com.mx-?p=149122, wordpress
2428,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=149108, Hong Kong cierra sus fronteras con China por el coronavirus de Wuhan, 2020-01-28T06:30:24,                          capitalcoahuila.com.mx-?p=149108, wordpress
2429,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=149064, Cobre extiende pérdidas ante aumento de cifra de muertos por virus en China, 2020-01-28T03:54:09,                          capitalcoahuila.com.mx-?p=149064, wordpress
2430,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=149054, Alemania identifica el primer caso de coronavirus, 2020-01-28T02:54:09,                          capitalcoahuila.com.mx-?p=149054, wordpress
2431,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=148705, Premier chino promete refuerzos para tratar el virus y los muertos aumentan a 81, 2020-01-27T10:24:18,                          capitalcoahuila.com.mx-?p=148705, wordpress
2432,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=148630, Ecuador dice que estudia caso sospechoso de coronavirus en el país, 2020-01-27T07:39:14,                          capitalcoahuila.com.mx-?p=148630, wordpress
2433,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=148601, Brote de coronavirus pone frenos a una economía china ya ralentizada, 2020-01-27T06:09:13,                          capitalcoahuila.com.mx-?p=148601, wordpress
2434,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=148591, Sube a 81 la cifra de muertos en China que alarga las vacaciones por el coronavirus, 2020-01-27T05:24:16,                          capitalcoahuila.com.mx-?p=148591, wordpress
2435,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=148575, Arabia Saudí vigila de cerca el mercado del petróleo ante el virus de China, 2020-01-27T04:24:17,                          capitalcoahuila.com.mx-?p=148575, wordpress
2436,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=148565, Corea del Sur eleva alerta por coronavirus chino, 2020-01-27T03:30:24,                          capitalcoahuila.com.mx-?p=148565, wordpress
2437,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=148431, Concanaco Servytur participará en medidas para detectar coronavirus, 2020-01-26T18:30:20,                          capitalcoahuila.com.mx-?p=148431, wordpress
2438,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=148227, China se esfuerza por contener un fortalecido coronavirus, 2020-01-26T07:39:04,                          capitalcoahuila.com.mx-?p=148227, wordpress
2439,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=148199, Mantiene cancillería contacto con mexicanos en China, 2020-01-25T23:30:20,                          capitalcoahuila.com.mx-?p=148199, wordpress
2440,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=148164, CONADE toma previsiones contra coronavirus, 2020-01-25T20:00:20,                          capitalcoahuila.com.mx-?p=148164, wordpress
2441,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=148033, OPS insta países a la detección temprana de coronavirus, 2020-01-25T16:30:54,                          capitalcoahuila.com.mx-?p=148033, wordpress
2442,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=147992, Presidente chino acepta “grave situación&#8221; por coronavirus, 2020-01-25T16:30:41,                          capitalcoahuila.com.mx-?p=147992, wordpress
2443,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=147900, China anuncia medidas extremas para transporte por coronavirus, 2020-01-25T16:00:20,                          capitalcoahuila.com.mx-?p=147900, wordpress
2444,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=147776, Xi dice que China enfrenta una &#8220;situación grave&#8221; y aumentan a 41 los fallecidos por el virus, 2020-01-25T10:24:06,                          capitalcoahuila.com.mx-?p=147776, wordpress
2445,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=147775, Presidente chino acepta “grave situación&#8221; por coronavirus, 2020-01-25T10:00:23,                          capitalcoahuila.com.mx-?p=147775, wordpress
2446,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=147757, Hong Kong declara emergencia por brote de coronavirus, 2020-01-25T08:00:19,                          capitalcoahuila.com.mx-?p=147757, wordpress
2447,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=147753, Muertos por el virus en China aumentan a 41 y Australia reporta los primeros cuatro casos, 2020-01-25T06:54:07,                          capitalcoahuila.com.mx-?p=147753, wordpress
2448,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=147752, Hong Kong declara la emergencia por el brote de coronavirus chino, 2020-01-25T06:30:19,                          capitalcoahuila.com.mx-?p=147752, wordpress
2449,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=147710, OPS insta países a la detección temprana de coronavirus, 2020-01-24T21:00:25,                          capitalcoahuila.com.mx-?p=147710, wordpress
2450,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=147698, OPS insta países a la detección temprana de casos de nuevo coronavirus, 2020-01-24T20:30:21,                          capitalcoahuila.com.mx-?p=147698, wordpress
2451,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=147672, UNAM sugiere medidas ante el coronavirus, 2020-01-24T19:30:34,                          capitalcoahuila.com.mx-?p=147672, wordpress
2452,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=147654, Muertos por el virus en China aumentan a 41 e infectados son más de 1.300 en el mundo, 2020-01-24T19:24:11,                          capitalcoahuila.com.mx-?p=147654, wordpress
2453,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=147648, Descartan afectaciones a operadores de aeropuertos por brote de virus, 2020-01-24T19:00:21,                          capitalcoahuila.com.mx-?p=147648, wordpress
2454,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=147647, Sugiere UNAM medidas preventivas ante el nuevo coronavirus, 2020-01-24T19:00:21,                          capitalcoahuila.com.mx-?p=147647, wordpress
2455,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=147637, Vigilancia reforzada ante coronavirus no hay alarma: CDMX, 2020-01-24T18:30:25,                          capitalcoahuila.com.mx-?p=147637, wordpress
2456,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=147625, Reforzada la vigilancia ante coronavirus no hay razón para alarma: CDMX, 2020-01-24T18:00:22,                          capitalcoahuila.com.mx-?p=147625, wordpress
2457,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=147600, Provincia china de Hubei confirma 15 muertes más por coronavirus, 2020-01-24T17:24:10,                          capitalcoahuila.com.mx-?p=147600, wordpress
2458,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=147569, China inicia el Año Nuevo Lunar bajo fuertes de seguridad mientras virus se propaga a Europa, 2020-01-24T16:39:10,                          capitalcoahuila.com.mx-?p=147569, wordpress
2459,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=147521, Nuevo coronavirus similar a una enfermedad que mató a cientos en 2002, 2020-01-24T16:31:09,                          capitalcoahuila.com.mx-?p=147521, wordpress
2460,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=147327, MERCADOS A.LATINA-Caen coronavirus afecta apetito de inversores por activos de riesgo, 2020-01-24T15:39:13,                          capitalcoahuila.com.mx-?p=147327, wordpress
2461,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=147241, Cobre sufre mayor caída semanal desde 2015 por temor a virus chino, 2020-01-24T12:39:13,                          capitalcoahuila.com.mx-?p=147241, wordpress
2462,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=147191, Descartan impacto en econom&iacute;a mexicana por coronavirus, 2020-01-24T11:00:19,                          capitalcoahuila.com.mx-?p=147191, wordpress
2463,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=147162, Mercados de América Latina operan con marginales bajas por cautela sobre coronavirus, 2020-01-24T10:09:14,                          capitalcoahuila.com.mx-?p=147162, wordpress
2464,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=147079, China cierra transportes templos y parte de Gran Muralla; muertes por virus suben a 26, 2020-01-24T06:54:13,                          capitalcoahuila.com.mx-?p=147079, wordpress
2465,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=147069, Disney cierra su parque en Shanghái por brote de coronavirus, 2020-01-24T06:24:11,                          capitalcoahuila.com.mx-?p=147069, wordpress
2466,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=147056, Preferible aportar más recursos que tomar mala decisión: MARS, 2020-01-24T06:00:07,                          capitalcoahuila.com.mx-?p=147056, wordpress
2467,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=147043, China cierra partes de la Gran Muralla al turismo, 2020-01-24T05:09:10,                          capitalcoahuila.com.mx-?p=147043, wordpress
2468,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=147031, China paraliza más ciudades mientras se eleva a 25 el número de muertes por el virus, 2020-01-24T02:24:14,                          capitalcoahuila.com.mx-?p=147031, wordpress
2469,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=147026, Asciende a 26 la cifra de muertos por coronavirus y 881 casos en China, 2020-01-24T02:00:19,                          capitalcoahuila.com.mx-?p=147026, wordpress
2470,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=146946, Suspenden vuelos Tijuana-China hasta mayo, 2020-01-23T20:00:23,                          capitalcoahuila.com.mx-?p=146946, wordpress
2471,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=146940, Peso pierde frente al d&oacute;lar como la mayor&iacute;a de divisas, 2020-01-23T20:00:21,                          capitalcoahuila.com.mx-?p=146940, wordpress
2472,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=146917, Activan protocolos de seguridad ante probable caso de coronavirus, 2020-01-23T19:30:22,                          capitalcoahuila.com.mx-?p=146917, wordpress
2473,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=146916, Suspenden vuelos Tijuana-China hasta el mes de mayo, 2020-01-23T19:30:22,                          capitalcoahuila.com.mx-?p=146916, wordpress
2474,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=146912, Nuevo coronavirus similar a una enfermedad que mató a cientos en 2002, 2020-01-23T19:30:21,                          capitalcoahuila.com.mx-?p=146912, wordpress
2475,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=146778, Comercios y destinos turísticos aplicarán medidas contra coronavirus, 2020-01-23T14:30:21,                          capitalcoahuila.com.mx-?p=146778, wordpress
2476,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=146749, OMS dice es muy pronto para declarar emergencia internacional por coronavirus, 2020-01-23T13:54:17,                          capitalcoahuila.com.mx-?p=146749, wordpress
2477,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=146644, Coronavirus pone en alerta a Japón que se prepara para recibir los Juegos Olímpicos, 2020-01-23T10:09:10,                          capitalcoahuila.com.mx-?p=146644, wordpress
2478,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=146553, Hasta ahora no se ha detectado coronavirus: Alcocer, 2020-01-23T07:00:23,                          capitalcoahuila.com.mx-?p=146553, wordpress
2479,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=146605, Emite Salud estatal aviso de prevención del coronavirus, 2020-01-23T06:23:57,                          capitalcoahuila.com.mx-?p=146605, wordpress
2480,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=146530, Inicia reunión de emergencia en la OMS sobre el coronavirus chino, 2020-01-23T06:00:21,                          capitalcoahuila.com.mx-?p=146530, wordpress
2481,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=146524, Aerolínea de Corea del Sur suspenderá vuelos a Wuhan, 2020-01-23T05:00:21,                          capitalcoahuila.com.mx-?p=146524, wordpress
2482,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=146404, Monedas emergentes como el peso se aprecian tras noticias de coronavirus, 2020-01-22T19:30:26,                          capitalcoahuila.com.mx-?p=146404, wordpress
2483,medidas coronavirus, http://www.capitalcoahuila.com.mx/?p=146336, IPN confirma coronavirus en un académico, 2020-01-22T17:30:27,                          capitalcoahuila.com.mx-?p=146336, wordpress
